戦いを 好む 性格。すみかに 近づく 相手を 容赦なく 叩きのめす。,シザリガー
気性が 荒く ケンカを 好むが ハサミが もげると 途端に弱気。 再生するまで ビクビクしている。,シザリガー
好戦的な ポケモンで 自分の 縄張りから あらゆる ポケモンを ハサミで つまんで 投げ飛ばすぞ!,シザリガー
巨大な ハサミを 振りまわす 暴れ者。 育てるのが とても 難しい ポケモンと いわれる。,シザリガー
一本足で 回転しながら 移動する。古代の 遺跡から 見つかった 珍しい ポケモン。,ヤジロン
古代 遺跡で 発見された。 回転 しながら 移動。 夜 眠る ときも 一本足だ。,ヤジロン
仲間を 見つけると すぐに 集まって きて 一斉に 鳴き声を あげるので うるさい。 一本足で 器用に 立ったまま 眠る。,ヤジロン
古代の 遺跡から 発見。回転 しながら 移動して 仲間を みつけ 群れを なす。,ヤジロン
仲間を 見つけると やかましく 鳴きわめき 集まる。 大昔の 墓地から 大量に 見つかる。,ヤジロン
古代人が 空から 降りてきた なにかを 模して 作ったらしい。 両腕 から ビームを 放つ。,ネンドール
2万年前の 古代人が 作った ドロ人形から 生まれたらしい ナゾの ポケモン。,ネンドール
2万年前の 古代人が つくった 泥人形から 生まれたらしい 謎の ポケモン。,ネンドール
濡れると 身体が 溶けてしまう。 雨が 降ってくると サイコパワーで 全身を 包んで 守る。,ネンドール
古代の 泥人形が 怪光線を 浴びたことで 命が 宿り ポケモンとなった。,ネンドール
強力な 吸盤で 岩に 張り付いているので どんな 荒波でも 流されないのだ。,リリーラ
約 1億年前に 絶滅した ポケモン。 海底の 岩に くっつき 花びらの ような 触手で 寄ってきた 獲物を 捕まえる。,リリーラ
海底の 岩に 貼りつき 獲物が 近くにくると 花びらのような 触手で 絡めとる。,リリーラ
古代の 暖かい 海に いた。 海草に 化け 獲物を 待ち伏せ 近寄ったところを 丸呑みにする。,リリーラ
およそ 1億年前の 海底で 暮らしていた 古代の ポケモン。 科学の 力で 復活した。,リリーラ
海の 底で エサを 探して 歩き回る。 木の 枝の ような 首を 自在に 伸ばして 8枚の 触手で 獲物を 捕まえる。,ユレイドル
8枚の 触手で 獲物を 絡め取り 強い 消化液で 溶かしてから むしゃむしゃ 食べる。,ユレイドル
暖かい 海の 浅瀬に いる。 潮が 引くと 砂浜に 潜った 獲物を 掘り出して 食べる。,ユレイドル
触手で 獲物を 捕まえると そのまま 消化液で 溶かして 栄養分を 吸収する。,ユレイドル
普段は 浅瀬の 海底に 棲み 潮が 引くと そのまま 陸に あがって 獲物を 探していた。,ユレイドル
8枚の ハネを ボートの オールの ように 動かし 速く 泳げる。 虫ポケモンの 祖先の 一種。,アノプス
化石から 復元した ポケモン。 1億年ほど前の 海で 暮らし 2本の ツメで 狩りをしていた。,アノプス
ポケモンの 先祖の 一種。 海底の 岩場に 隠れた 獲物を 伸びる ツノで とらえる。,アノプス
太古の 化石から 蘇った ポケモン。 暖かい 海に 生息し 発達した 2本の ツメで 獲物を がっちり つかむ。,アノプス
ポケモンの 先祖の 一種と いわれている。 体の 横に ついた 8枚の 羽を くねらせて 太古の 海を 泳いでいた。,アノプス
進化して 地上で 暮らすように なった。 全身が 頑丈な よろいに おおわれている。,アーマルド
大昔 絶滅した ポケモンの 一種。 地上で 暮らすとき 便利な ように 2本の 足で 歩くように なったと いう。,アーマルド
甲羅に 覆われた 体は とても 頑丈。 鋭い ツメで 獲物を くしざしにして 食べる。,アーマルド
海から 地上で 暮らすように なった。 一部の むしポケモンの 祖先で あることが わかった。,アーマルド
伸び縮みする 巨大な ツメで 獲物を くし刺しにして 捕らえる。 丈夫な よろいを 身に まとう。,アーマルド
生まれつき ヒレが ボロボロで みっともないため 誰にも 相手に されない ポケモンだ。 海と 川の どちらでも 生活できる。,ヒンバス
ボロボロなので 誰も 捕まえない。 まずそうなので 獲物にも されない。 結果的に どんどん 増えていく。,ヒンバス
汚い 水でも ぜんぜん 平気な タフな ポケモン。 でも ボロボロで みすぼらしいので 人気は ない。,ヒンバス
なんでも 食べるので 汚い 川や 湖でも 生きていける。 だれも 注目しない ポケモン。,ヒンバス
体は ボロボロだが どこでも 生きていける しぶとい 生命力を 持つ ポケモン。 しかし ノロマなので すぐに 捕まってしまう。,ヒンバス
サン) 最も 美しい ポケモンとも 呼ばれ 多くの 芸術家に インスピレーションを 与えてきた。,ミロカロス
にじ色と 言われる きれいな ウロコは 見る方向を 変えると 様々な 色に 変化する。,ミロカロス
最も 美しいと いわれるが ヒンバスが 好きで 育ててきた トレーナーには 微妙 らしい。,ミロカロス
人々が 争いを はじめると 湖の 奥底から 現れて 荒んだ 心を 癒すという。,ミロカロス
最も 美しい ポケモンと いわれている。 怒りや 憎しみの 心を 癒して 争いを 鎮める 力を 持っている。,ミロカロス
霰に 打たれると この 姿に 変化する。 全身 冷たく 皮膚は 少し 凍っているぞ。,ポワルン
雨に 打たれると この姿に 変化する。 水で 少しだけ 身体が ふくらみ ブヨブヨしている。,ポワルン
暑い 日差しを 浴びていると この姿に 変わる。 火照った 身体を 触ると パサパサするぞ。,ポワルン
天気に よって 姿が 変わる ポケモン。小さい 体を 守る ために 大自然の 大きな パワーを 使える ように なった。,ポワルン
気温や 湿気に 細胞が 敏感に 反応し 姿が 勝手に 変わって しまうのだ。,ポワルン
隠れるとき 以外にも 気分や 調子で 身体の色が 変わる。 色が 濃いときほど 元気だぞ。,カクレオン
体を 景色と 同じ 色に 変えて 獲物に 気づかれない ように 忍び寄る。長く 伸びる ベロで 素早く 捕まえる。,カクレオン
身体の 色を 変えて 景色に 溶け込む。 長く かまわないでいると スネて 姿を 見せなくなる。,カクレオン
体の 色を 自由に 変える 能力を 持つ。お腹にある ギザギザ模様 だけは 変わらない。,カクレオン
体の 色を 変えて 景色に 溶けこみ 獲物に 忍び寄る。お腹の 模様は 消せないのだ。,カクレオン
人の 心に ある うらみや ねたみ などの 感情を 食べて 成長する ポケモン。 恨む 心を 探して 街を さまよう。,カゲボウズ
だれかが だれかを 恨む 暗く 哀しい 気持ちを 吸い取って じわじわ 強くなる。,カゲボウズ
頭の ツノで 恨みや ねたみの 感情を 食べると 言われる。 真夜中 活発に 活動する。,カゲボウズ
恨み 妬み 嫉みの ような 感情を 食らうので 人に よっては ありがたい 存在だ。,カゲボウズ
恨みの 感情が 大好き。恨みを 持つ 人が 住む 家の 軒下に ずらりと ぶらさがる。,カゲボウズ
捨てられた ぬいぐるみの 綿に のろいの エネルギーが 染み込んで ポケモンに なった。 口を 開けると エネルギーが 逃げてしまう。,ジュペッタ
捨てられた 怨念で 生まれる。 大切に されると 満足して 元の ヌイグルミに 戻るという。,ジュペッタ
捨てられた ヌイグルミに 恨みが たまって ポケモンに なった。自分を捨てた こどもを 探すぞ。,ジュペッタ
捨てられた ヌイグルミに 怨念が 宿った。 自分を 捨てた者を 探し 復しゅうする つもりだ。,ジュペッタ
捨てられた ぬいぐるみに おんねんが 宿り ポケモンになった。自分を 捨てた 子供を 捜している。,ジュペッタ
いいつけを 守らない 子供を 見つけると 真夜中に どこかへ 連れて行くと 言われている。,ヨマワル
いいつけを 守らない 子供を 見つけると 夜中に どこかへ 連れていくと いわれている。,ヨマワル
どんなに 厚い カベも 通り抜ける。 ねらわれたら 最後 朝日が 昇るまで ずっと 追いかけられる ことに なるぞ。,ヨマワル
子供の 泣き声が 大好きで 分厚い 壁も 通り抜けて 悪い子を 驚かせ 泣かせる。,ヨマワル
どこまでも 獲物を 追い続ける。 執念深い 性格だが 朝日が 昇ると あきらめる。,ヨマワル
どんな 大きさの ものも 吸い込んで しまう。 怪しげな 手の 動きと 一つ目の 力で 相手を 催眠 状態にして 操る。,サマヨール
体の 中身は 空洞で なにも ない。 ブラックホールの ように なんでも 吸い込み 吸い込まれると 戻って これないと いわれる。,サマヨール
体の 中身は 空洞に なっていて のぞきこんだ 相手を 吸いこんでしまうと 言われている。,サマヨール
体の 中で 燃えている 人魂を のぞきこむと 魂を 吸い取られてしまう。,サマヨール
さまよっている 人魂を 見つけ 空っぽの 体内に 吸いこむ。 吸いこまれて どうなるかは 謎。,サマヨール
首の 房は 1年に 2回 実を つける。 甘くて おいしい。 南国の 子供の おやつだ。,トロピウス
大きな はっぱで 空を飛んで 子供たちに 大人気の 首に できる 甘い くだものを 配る。,トロピウス
首の フサは 甘くて 子どもに 大人気。 果物が 大好物で 食べ続けて いたら 首に 果物が できるように なったらしい。,トロピウス
いつも 同じ 果物ばかり 食べていたら のど元に とても おいしい 果物が 生えてきた。,トロピウス
大好物の 果物ばかり 食べていたら 自分の 首に 果物が できるようになった。,トロピウス
鳴き声は 体の 空洞で 響き合って きれいな 音色になり 敵を驚かせ 追い払っていた。,チリーン
鳴き声で 空気を 振動させ 相手を 吹き飛ばす。7種類の 声で 仲間と 会話する。,チリーン
風が 強くなると 木の 枝や 軒下に 頭の 吸盤で ぶら下がり 鳴き出す。 長い シッポで きのみを つまんで 食べる。,チリーン
超音波の 鳴き声を 持つ。ふわふわと 浮かび 風に 乗って 長い 距離を 旅する。,チリーン
頭の 吸盤で 木の 枝や 家の 軒下に ぶら下がる。7種類 音色を 使い分ける。,チリーン
自然災害を キャッチする 力を 持つ。険しい 山岳地帯に 生息し 滅多に 山の ふもとには 降りてこない。,アブソル
メガシンカの エネルギーが みなぎり 全身の 体毛が 逆立つ。 翼では ないので 飛べは しない。,アブソル
翼のように 逆立つ 体毛を 羽ばたかせて 相手を 威圧する オーラを ほとばしらせるのだ。,アブソル
ツノで 察知した 災いを 人に 知らせようとして 山奥から 姿を 現す。,アブソル
風のように 野山を 駆けぬける。 弓なりの ツノは 自然災害の 予兆を 敏感に 感じとる。,アブソル
群れで 行動する 習性。眠る ときは 洞窟の 中で 仲間たちと 体を 寄せ合う。,ソーナノ
仲間たちと おしくらまんじゅうを やることで 我慢強く 育つ。甘い 果物が 大好物。,ソーナノ
群れで 行動する 習性。 眠る ときは 洞窟の 中で 仲間たちと 体を 寄せあう。,ソーナノ
大勢の 仲間と 行動する。 おしくらまんじゅうで 我慢強い 根性を 鍛えるのだ。,ソーナノ
月の夜 仲間たちと おしくらまんじゅう。 ぎゅうぎゅう 押されて 我慢強くなる。 強烈な カウンターを 繰り出す 訓練。,ソーナノ
寒い 土地でしか 生きられない。 マイナス 100度の 環境でも 元気に 跳ねまわっているよ。,ユキワラシ
雪の 多い 土地で 暮らす ポケモン。 春や 夏の 雪の 降らない 季節には しょう乳洞の 奥で 静かに 暮らす。,ユキワラシ
雪や 氷が 主な エサ。 暖かな アローラでは 限られた 場所 でしか 生きていけない。,ユキワラシ
大きな 口から 吐く 冷気で 獲物は 一瞬で カチコチ。 そのまま バリバリ 頂くのだ。,オニゴーリ
岩の 体を 氷の よろいで かためた。 空気中の 水分を 凍らせて 自由な 形に 変える 能力を 持つ ポケモン。,オニゴーリ
メガシンカの パワーが 強すぎて アゴが 砕けてしまった。 うまく エサを 食えずに 苛立っている。,オニゴーリ
炎でも 溶けない 氷の 体。 空気中の 水分を 一瞬で 凍らせてしまう。,オニゴーリ
獲物を 凍らせ 丸かじり。 だけど 好物は バニプッチなどの もともと 凍っている ポケモンだ。,オニゴーリ
まだ 上手に 泳げず 転がったほうが 速く 動ける。うれしいと みんなで 手をたたく。,タマザラシ
流氷の 上を コロコロと 転がって 海岸に たどり着く。泳ぐには 不便な 体型。,タマザラシ
波間に 漂い 海の 様子を 探る。 獲物を 発見すると 群れの トドゼルガに 知らせるのだ。,タマザラシ
フサフサの 体毛で 体が 覆われて いるので 氷の 上を 転がっても 冷たくない。,タマザラシ
ぶ厚い 脂肪に 包まれた 見事に まんまるな 体。 歩くより 転がるほうが 速い。,タマザラシ
しょっちゅう 鼻で なにかを 回している。 回しながら 臭いや 感触を 確かめて 好きな ものと 嫌いな ものを 分けるのだ。,トドグラー
タマザラシや モンスターボールなど まるいものなら なんでも 鼻の 上で 回してしまう 習性。,トドグラー
初めて 目にした ものは 必ず 鼻で クルクル 回してみる 習性を 持つ。 タマザラシを 回して 遊ぶ ことが ある。,トドグラー
なんでも 鼻の 上で 回す クセを 持つ。回しながら においや 感触を 覚えるのだ。,トドグラー
鼻の 神経が 敏感。 はじめて 目に する 物は 鼻で 触って 覚えるのだ。,トドグラー
大きな キバで 氷山を 砕きながら 氷点下の 海を 泳ぎ回る。 ぶ厚い 脂肪が 攻撃を 跳ね返す。,トドゼルガ
大きな 氷を キバで 砕く。厚い 脂肪は 寒さだけでなく 敵の 攻撃も はね返す。,トドゼルガ
キバは 一生 伸び続ける。 戦いで 折れても 1年あれば もとの 立派な キバに もどる。,トドゼルガ
2、30匹で 群れを つくる。 敵に 襲われると リーダーは 体を 張って 群れを 守る。,トドゼルガ
発達した 2本の キバは 10トンも ある 氷山を 一撃で 粉砕する。 脂肪が ぶ厚く 氷点下でも 平気。,トドゼルガ
一生に 1個だけ 作る 真珠は サイコパワーを 増幅する 作用が あるという。,パールル
頑丈な 殻に 守られて 一生の うちに 1個 だけ 見事な 真珠を 作る。,パールル
硬い 貝殻に 守られて 成長する。 本体が カラに 収まり 切らなくなると 進化の 瞬間が 近づいた 証拠。,パールル
こう見えて 肉食。 2枚の カラで 獲物を がっちり 挟んで 動かなくなるまで 離さない。,パールル
一生に 1回 進化の とき サイコパワーを 増幅する 不思議な 真珠を 作るのだ。,パールル
魚の 形をした シッポで おびき寄せ 大きな 口で エサを 丸のみ する。 ヘビのように 体を くねらせて 泳ぐ。,ハンテール
深海に 生息する ポケモン。小魚の 形をした 尻尾で 獲物を 誘き寄せ 捕まえる。,ハンテール
光の 届かない 深海に 生息。小魚に 似た 尻尾を 光らせて 獲物を 誘い出す。,ハンテール
泳ぐ力は あまり 強くない。 シッポを 振って 獲物を 呼び寄せ 近寄ったところを ガブリと いく。,ハンテール
とても 深い 海の 底に すんでいるため 長い 間 人に 見つからなかった。 暗い 深海でも よく 見える 目を 持つ。,ハンテール
泳ぐ 姿は とても 優雅。細い 口で 岩場の すき間に 生えた 海藻を 食べる。,サクラビス
獲物の 体液を 吸う。 肉は 海底に 沈み 他の ポケモンの エサに なるのだ。,サクラビス
海の 底で 暮らしているが 春になると 体の ピンク色が なぜか 鮮やかに 色づく。,サクラビス
泳ぐ 姿は 優雅で とても きれいだが 獲物を 見つけると 細い 口を 体に 差し込んで 体液を ずるずる すするぞ。,サクラビス
南の 深海に 生息する ポケモン。 深海の 水圧に 鍛えられた 体は ちょっとの 攻撃では キズも つかない。,サクラビス
岩のように 硬い ウロコと 脂の 詰まった 浮袋で 深海の 水圧に 耐える。,ジーランス
1億年 前から 姿が 変わらない ポケモン。深海を 調査中に 発見された。,ジーランス
深海調査で 発見された。 1億年間 姿が 変わらず 生きている化石 と 呼ばれている。,ジーランス
深海 調査で 発見された 珍種。 ごつごつした 岩の ような うろこで 覆われ 海底の 水圧に 耐える 体を 持つ。,ジーランス
1億年間 まったく 姿が 変わっていないのは 生命 として 完成 されているから らしい。,ジーランス
暖かい 海の サンゴ礁が 棲み処。 サニーゴの枝の 間で 眠るのが 特に お気に入り。,ラブカス
熱帯の 浅い 海で 暮らしている。 カップルを 見つけると 後ろに くっついて 泳ぐ ことから この 名前が つけられた。,ラブカス
カップルに 人気が 高いので ハネムーン客が 泊まる ホテルの プールに 放流 される。,ラブカス
ハート型の ウロコを 持っていると 恋人が できると ウワサに なり 乱獲された 時代も あった。,ラブカス
大空を 飛ぶことを 夢見ている ポケモン。飛べない 悔しさを 晴らす ように 大岩に 石頭を 打ちつけては コナゴナに 砕く。,タツベイ
空を飛ぶ とりポケモンを 見るたび 羨ましくなって ヘッドバッドで あたりのものを 粉々に 砕く。,タツベイ
鋼鉄並みの 石頭で やたら めったら 頭突きする。 空を 飛べない ストレスの せいだ。,タツベイ
鍛えられた 首の 筋肉と 鉄の ように 硬い 頭で 大岩を コナゴナに 砕く。,タツベイ
群れを つくらず 1匹で 暮らす。 一撃で 硬い 岩石を 真っ二つにする 石頭をもつ。,タツベイ
骨と 同じ 成分で できた 硬い 殻で 体を 包む。 進化の エネルギーを 蓄える。,コモルー
エサを 食べず 空腹に 耐える。 溜めた エネルギーを 使い切ると 進化が 始まるらしい。,コモルー
洞窟の 奥深くに 棲む。 硬い カラの 中に 閉じこもり 空を 飛ぶ 日を 夢見ている。,コモルー
硬い カラの 内部は 細胞が 変化して 新しい 体を つくっている 最中。カラが とても 重いので 動きは 鈍いぞ。,コモルー
体内の 細胞が 目まぐるしく 変化している 最中。 硬い カラは ホネと 同じ 成分だ。,コモルー
大空を 飛ぶ 喜びに 浸り 上機嫌だが 怒らせると 手が つけられない 乱暴者。,ボーマンダ
強く 願い続けて きた 結果 身体の 細胞が 突然変異。 念願の 翼を 手に入れた。,ボーマンダ
空を 飛ぶことを 願い続けた 結果 翼を 持つ 体に 進化できた 珍しい ポケモン。,ボーマンダ
夢にまで 見た 翼が やっと 生えてきた。嬉しい 気持ちを 表すため 大空を 飛び回り 炎を 吐いて 喜んでいる。,ボーマンダ
前足を カラの 隙間に 乗せて 飛行体勢を 取る。 複雑な 地形も 高速で 飛びまわるぞ。,ボーマンダ
細胞 すべてが 磁石。磁力を 使って 仲間と コミュニケーションを 取る。,ダンバル
体の 細胞は 磁石で できている。 血液の 代わりに 磁力が 全身を めぐる。,ダンバル
体から 出ている 磁力と 地球の 磁力を 反発させて 宙に 浮かぶ。お尻の ツメを 崖に 食い込ませて 眠る。,ダンバル
体の 中では 血液の 代りに 強力な 磁力が 巡っている。磁力の 波動で 仲間と 会話する。,ダンバル
体内では 血液の 代わりに 磁力が 巡っている。 調子が 悪いときは 磁石を あげよう。,ダンバル
磁力を 放つ 鉱物が 好物。 時速 100キロで ノズパスを 追いつめるぞ。,メタング
2匹の ダンバルが 連結し サイコパワーは 2倍に。ただし 賢さ自体は 変わっていない。,メタング
2匹の ダンバルが 合体したとき 2つの 脳が 磁力の 神経で 結ばれる。腕を 後ろへ まわし 高速で 移動。,メタング
磁力で 空を 飛ぶ。 険しい 山岳を 縫うように 高速で 飛行して 獲物を 追いつめる。,メタング
2匹の ダンバルが 磁力で くっついた。 2つの 脳みそにより サイコパワーは 2倍に 強化。,メタング
更に 優れた 頭脳に なった。 その 結果の 戦いは 目を 覆いたくなるほど 冷酷だ。,メタグロス
4つの 脳みそは スーパーコンピュータよりも 速く 難しい 計算の 答えを 出す。4本足を 折りたたみ 空中に 浮かぶ。,メタグロス
2匹の メタングが 合体した 姿。 スーパーコンピュータ並みの 頭脳を 駆使して 敵を 倒す。,メタグロス
サイコパワーだけでなく 怪力も 自慢。 4本の 足で 獲物を つかみ ツメで 動きを 封じる。,メタグロス
2匹の メタングが 合体した 姿。巨体で 獲物を 抑えつけながら お腹に ある 大きな 口で 食べるのだ。,メタグロス
昔 人に 封印された ポケモン。戦いで 体が 崩れると 自分で 新しい 岩を 探して 直すと いう。,レジロック
全身が 岩で できている。 戦いで 体が 欠けても 岩を くっつけて 治してしまう。,レジロック
最新の 科学技術を 使い 岩の 体を 調べたが 脳や 心臓を 見つけられなかった。,レジロック
体の あらゆる 部分が 岩で できている。 体が 削れても 自分で 岩を つけて 治す。,レジロック
体を つくっている 岩石は すべて 違う 土地から 掘り出された ものであると 最近の 研究で 判明した。,レジロック
氷河時代に つくられた 氷の 体は 炎でも 溶かす ことが できない。マイナス 200度の 冷気を 操る。,レジアイス
全身が 氷で できている。 氷河時代に ぶ厚い 氷の 下で 生まれたと いわれている。,レジアイス
氷河期に できた 氷で 体が 作られている。 マイナス200度の 冷気を 操る。,レジアイス
マイナス200度まで 冷えこむ 冷気を 操り 近づいたものを あっという間に 氷漬けにする。,レジアイス
氷河の 中で 数千年 眠っていたと 言われている。 マグマでも 体は 溶けない。,レジアイス
どんな 金属よりも 硬いと 言われる 体。 調査の 結果 体の 中は 空洞だった。,レジスチル
伸び縮みする 柔らかさも あるが どんな 金属よりも 頑丈な 不思議な 物質で できている。,レジスチル
昔 人によって 封印された ポケモン。体を つくる 金属は 地球上に 存在しない 物質と 考えられている。,レジスチル
地下の マントルの 中で 生まれて およそ 1万年前に 地上に 出てきたと 噂されている。,レジスチル
何万年も 地下の 圧力で 鍛えられた 金属の ボディは 傷ひとつ つかない。,レジスチル
知能が 高く 人の 言葉を 理解する。 ガラスの ような 羽毛で 体を 包み込み 光を 屈折させて 姿を 変える。,ラティアス
人間の 心を 敏感に 感じとる。 敵意を キャッチすると 全身の 羽を 逆立てて 激しく 鳴き声で 威嚇する。,ラティアス
光を 屈折させる 羽毛で 全身を 包み込み 姿を 見えなくする 能力を 持つ。,ラティアス
テレパシーで 気持ちを 通わせる。 光を 屈折させる 羽毛で 体を 包み 姿を 消す。,ラティアス
テレパシーで 人間と 気持ちを 通わせる。 光を 屈折させる 羽毛で 別の 姿に 変わる。,ラティアス
高い 知能を 持つ ポケモン。 腕を 折りたたんで 飛べば ジェット機を 追い越す スピードだ。,ラティオス
高い 知能を 持ち 人間の 言葉を 理解する。 争いを 嫌う 優しい ポケモンだ。,ラティオス
自然のエネルギーに よって ゲンシカイキし 本来の 姿を 取り戻す。その力は 嵐を 呼び寄せ 海を 広げる。,カイオーガ
大雨を 降らせる 能力で 海を 広げたと 言われている。海溝の 底で 眠っていた。,カイオーガ
海の 化身 と 伝わる ポケモン。自然のエネルギーを 求めて グラードンと 争いを 繰り返したという 伝説が ある。,カイオーガ
大雨と 大津波で 海を 広げた 神話の ポケモン。グラードンと 激しく 戦った。,カイオーガ
高熱で 水を 蒸発させて 大地を 広げたと 言われている。カイオーガと 激しく 戦った。,グラードン
自然のエネルギーに よって ゲンシカイキし 本来の 姿を 取り戻す。その力は マグマを 生み出し 大地を 広げる。,グラードン
大地の 化身 と 伝わる ポケモン。自然のエネルギーを 求めて カイオーガと 争いを 繰り返したという 伝説が ある。,グラードン
カイオーガと 死闘の末 長い 眠りに ついた。大地の 化身と 言われる 伝説の ポケモン。,グラードン
大昔 カイオーガとの 死闘の 末に 地下マグマの 中で 眠っていた ポケモン。,グラードン
はるか 上空の オゾン層の 中を 飛んでいるため 最近まで 姿を 見た 者は いなかった。,レックウザ
オゾン層を 飛び続け エサとなる 隕石を 食らう。体内に たまった 隕石の エネルギーで メガシンカする。,レックウザ
何億年も 生き続けていると いわれる。グラードンと カイオーガの 争いを 治めたという 伝説が 残されている。,レックウザ
雲より はるか上の オゾン層に 生息しているため 地上から 姿を 見ることは できない。,レックウザ
1000年間で 7日だけ 目を 覚まし どんな 願い事でも かなえる 力を 使うという。,ジラーチ
1000年に 一度 清らかな 歌声を 聞くことで 7日の あいだ だけ 目を 覚ます。,ジラーチ
目覚めた とき 頭の 短冊に 書かれた 願いを かなえると いう 伝説を もつ。 危険を 感じると 眠ったまま 戦う。,ジラーチ
清らかな 声で 歌を 聞かせて あげると 1000年の 眠りから 目を 覚ます。 人の 願いを なんでも かなえると いう。,ジラーチ
目覚めた とき 頭の 短冊に 書かれた 願い事を かなえると 大昔から 語り継がれてきた。,ジラーチ
レーザーを 浴びた 宇宙ウィルスの DNAが 突然変異を 起こして 生まれた ポケモン。 胸の 水晶体が 脳みそ らしい。,デオキシス
宇宙ウィルスから 誕生した ポケモン。 知能が 高く 超能力を 操る。 胸の 水晶体から レーザーを 出す。,デオキシス
宇宙ウィルスが 突然変異を 起こして ポケモンに なった。 オーロラの 近くに 現れる。,デオキシス
太陽の 光を 浴びて 全身で 光合成を する。甲羅は 土が 硬くなったもの。,ナエトル
全身で 光合成を して 酸素を 作る。のどが 渇くと 頭の 葉っぱが しおれてしまう。,ナエトル
土で できた 背中の 甲羅は 水を 飲むと さらに 硬くなる。 湖の ほとりで 暮らしている。,ナエトル
甲羅は 土が 固まった もの。 樹木に なった 実を ついばみに やってくる ポケモンも いる。,ハヤシガメ
森の 中の 水辺で 暮らす。昼間は 森の 外に 出て 甲羅の 木に 光を 当てる。,ハヤシガメ
きれいな 水が わき出る 場所を 知っていて 仲間の ポケモンを 背中に 乗せて そこまで 運ぶ。,ハヤシガメ
とても 身軽な ポケモン。まわりが 燃えないように おしりの 炎を 消してから 眠る。,ヒコザル
お腹で 作られた ガスが お尻で 燃えている。 体調が 悪いと 炎が 弱くなる。,ヒコザル
断崖絶壁を 身軽に 登り 岩山の 上で 生活する。 炎を 消して 眠る。,ヒコザル
お尻の 炎は お腹で 作られた ガスが 燃料。 雨に ぬれても 消えない。,ヒコザル
しっぽの 炎を 長く 伸ばして 体を 大きく 見せることで 襲ってきた 敵を 怖がらせる。,モウカザル
天井や 壁を 利用して 空中殺法を 繰り出す。 尻尾の 炎も 武器の ひとつ。,モウカザル
尻尾の 炎の 勢いを うまく コントロールして 自分の 得意な 間合いで 戦うのだ。,モウカザル
手足に 炎を まとった 独特の 格闘わざを 使い どんな 相手にも 立ち向かう。,ゴウカザル
両手 両足を 使った 特殊な 格闘技を 使う。 炎は 一生 消えない。,ゴウカザル
素早さで 相手を 翻弄する。 両手 両足を 使った 独特の 戦い方を する。,ゴウカザル
頭で 燃える 炎の ように 激しい 性格の ポケモン。 素早さでは だれにも 負けない。,ゴウカザル
プライドが 高く 人から 食べ物を もらう ことを 嫌う。 長い 産毛が 寒さを 防ぐ。,ポッチャマ
世話を 焼かれる ことが 大嫌い。 トレーナーの 指示を 聞かないので 仲良く なるのが 難しい。,ポッチャマ
北国の 海岸線で 暮らす。 泳ぎが 得意。10分 以上 海に 潜って エサを 取る。,ポッチャマ
仲間を 作らずに 暮らす。 翼の 強烈な 一撃は 大木を 真っ二つに へし折る。,ポッタイシ
翼の 一撃は 強烈。 大木も ボキリと 折れるほどだ。 氷の 海で 獲物を 探す。,ポッタイシ
ジェットスキーに 負けない 速度で 泳ぐ。 翼の 縁は 鋭く 流氷を 切断する。,エンペルト
クチバシから 伸びている 3本の ツノは 強さの 象徴。 リーダーが 一番 大きい。,エンペルト
プライドを 傷つける 者は 流氷をも 切断する 翼で 真っ二つに する。,エンペルト
水上オートバイ並みの 速度で 泳ぐ。 翼の 縁は 鋭く 流氷を 切断する。,エンペルト
たくさんの 群れで 行動する。体は 小さいが 羽ばたく 力は 非常に 強い。,ムックル
普段は 群れで 暮らしているが 1匹に なると 目立たなくなる。 鳴き声が とても やかましい。,ムックル
むしポケモンを ねらって 野山を 大勢の 群れで 飛び回る。鳴き声が とても やかましい。,ムックル
群れを 作ることで 1匹での 弱さを カバーし合っているが 群れが 大きくなると もめだす。,ムックル
虫ポケモンを 狙って 森や 草原を 飛びまわる。 大きな 群れで 行動する。,ムクバード
自分の 弱さを わきまえており いつも 群れで 暮らしている。1匹になると やかましく 鳴く。,ムクバード
大きな グループを 作って 行動する 習性。グループ同士の 争いは 激しい。,ムクバード
森や 草原に 生息。グループが 出くわすと なわばりを かけた 争いが はじまる。,ムクバード
自分の 体が 傷つこうとも 攻撃を やめなくなった。 トサカの 形を 気にしている。,ムクホーク
獰猛な 性格の ポケモン。 自分よりも 体の 大きい 相手にも 果敢に 挑みかかる。,ムクホーク
翼と 脚の 筋肉が 強く 小さな ポケモンを つかんだまま らくらくと 飛ぶことが できる。,ムクホーク
なにごとにも 動じない 図太い 神経の 持ち主。見かけの 割には 機敏に 活動する。,ビッパ
いつも 大木や 石を かじって 丈夫な 前歯を 削っている。水辺に 巣を 作り 暮らす。,ビッパ
地上での 動作は のんびり しているが 泳ぐ スピードは ヒンバスと 互角の 素早さだ。,ビーダル
川を 木の幹や 泥の ダムで せき止めて 住処を 作る。働き者として 知られている。,ビーダル
鋭い 前歯で 削り取った 木の枝や 根っこを 積み上げて 水辺に せっせと 巣を 作る。,ビーダル
頭を 前後に 揺すって 触角を ぶつけ合うことで 木琴のような 音を 鳴らす。,コロボーシ
触角を ぶつけ合って 鳴らす 音で 仲間と 会話をする。 音色は 秋の 夜の 風物詩。,コロボーシ
触角 同士が ぶつかると コロン コロンと 木琴に 似た 音色を 奏でる。,コロボーシ
